loan_id,asof_date,grossapproval,exposure_at_default,collateral_value,total_assets,total_debt,current_assets,current_liabilities,maturity_years,days_past_due,loanstatus,origination_pd,default_flag,loss_severity
592,2005-10-01,119427.4064360642,119427.4064360642,108881.03127680546,672719.1748745273,550889.956249479,130701.53232837084,131427.3218944017,2.1996651857780494,0,PIF,0.07927737018655516,0,0.0
593,2024-04-01,473484.32814411377,473484.32814411377,289235.4968814452,358185.92118914466,111104.06401962152,111606.97558885542,105003.90084332656,3.626851043170906,15,PIF,0.04897536188281976,0,0.0
594,2008-01-01,125314.24983988068,125314.24983988068,132481.26773416376,572998.869109342,374857.99821765954,96055.95393053116,84398.31118909006,4.25687332444633,0,CHGOFF,0.2319475080387503,1,0.3946839364380191
595,2020-01-01,331987.6479638667,331987.6479638667,416535.55623519415,145408.64683816046,88937.45145051178,101613.22069569802,95897.52146447111,1.6573433077765651,0,PIF,0.311948698117334,0,0.0
596,2014-04-01,196807.26297382553,196807.26297382553,214407.74947911888,261779.64198248347,122959.58930016562,156151.92176004645,64891.24128900009,2.018970063580927,0,PIF,0.016130806604475557,0,0.0
597,2019-04-01,338702.5966839585,338702.5966839585,402872.4555793509,422382.9934613636,345000.1680263966,107496.9044481503,176377.15147936787,1.4164308341149767,0,PIF,0.20064139319187516,0,0.0
598,2015-07-01,235516.3684088338,235516.3684088338,204340.46658316226,245491.1647216971,173984.81164446208,43444.69275346372,76822.62096162164,1.6407358281075686,0,PIF,0.07569261229042479,0,0.0
599,2016-01-01,391839.37353787763,391839.37353787763,450257.6766884234,861870.8321590999,144960.78803893353,21053.737762868615,33843.771194915076,2.6275264978228607,0,PIF,0.10751938589456003,0,0.0
600,2015-04-01,153805.60639753603,153805.60639753603,86840.62417161503,896389.9719306125,691435.1186814891,33975.39249443737,13863.291418499828,4.103505158836556,0,PIF,0.07449485361678845,0,0.0
601,2019-04-01,457606.33381141705,457606.33381141705,211191.31831748568,384167.45449976565,213443.0744518664,57773.810679103364,83843.6514546155,3.1664717398756594,0,CHGOFF,0.22424740271032007,1,0.677106504266426
602,2018-04-01,275094.34219100844,275094.34219100844,272441.82728051033,661567.7685833029,282896.5866746179,79869.48307354427,96030.29357682144,1.2131051115486535,0,PIF,0.012811929978669654,0,0.0
603,2003-04-01,390241.91647078376,390241.91647078376,174343.4067571129,414371.9991438572,303116.31848417054,179559.04231328965,95497.55648800316,3.500346998735913,0,PIF,0.037998979087786974,0,0.0
604,2020-07-01,432378.58613055217,432378.58613055217,520252.3031920843,194397.54759668926,135855.21285439396,55426.574117936914,94557.89002057268,4.18121667555328,120,DELQ,0.10197992064598609,0,0.0
605,2013-04-01,499472.8749296622,499472.8749296622,510660.4341946105,356280.015115729,141967.10793353277,70723.72602048161,105145.24501955781,2.573871206306252,0,PIF,0.03631034859230995,0,0.0
606,2008-01-01,150775.5495172812,150775.5495172812,189521.94866876677,271364.79294684384,254114.43080020385,52372.762510087035,31602.500069275837,1.980050405488666,0,PIF,0.018486455666247195,0,0.0
607,2012-10-01,179101.5861035547,179101.5861035547,122236.47264361956,349024.1407340842,233485.55883929483,113690.94555416534,198920.27259500627,4.055750912788351,0,PIF,0.1336938276566956,0,0.0
608,2024-01-01,162694.88902934972,162694.88902934972,136263.88056136848,256317.78448612755,162665.35869917946,127246.47229595251,73380.27346300503,1.095624955843702,0,PIF,0.01835976707924986,0,0.0
609,2021-04-01,168292.09947190218,168292.09947190218,179655.40561113303,172122.99762776203,35440.86375440446,111104.23106046053,115165.29401679678,4.2623640976629344,0,CHGOFF,0.21781823529707797,1,0.35939351398016434
610,2020-10-01,312100.13369271986,312100.13369271986,193034.2719151824,258291.3120771786,96460.18822200836,190852.76373121864,118818.44661436538,4.2170383261768,0,PIF,0.06723358112362347,0,0.0
611,2011-07-01,497085.13541562937,497085.13541562937,441244.548874258,822720.7661004711,417595.9498118736,199121.8233542836,121517.50028985667,4.55194372277683,60,PIF,0.021222729341419166,0,0.0
612,2019-07-01,495625.1391917395,495625.1391917395,492413.75964698434,149881.77413675355,98097.70562305227,169105.238063057,296767.52292650635,1.3579197624944985,0,PIF,0.025297621309023535,0,0.0
613,2009-07-01,287047.9541130385,287047.9541130385,367687.70119965874,346300.4478792923,194001.28716440735,163006.26752915743,195765.94584009462,1.4310339276184996,0,PIF,0.1792360867288901,0,0.0
614,2017-01-01,337562.2446191032,337562.2446191032,361270.2418693712,513328.91349216097,390348.8303819086,79550.02758242562,60684.33162458199,4.491011295708574,0,PIF,0.08494311867994216,0,0.0
615,2015-10-01,436986.7446657227,436986.7446657227,221254.15200353085,370700.37806625257,133472.21693381175,120158.86617077969,178671.3218069529,2.9010510686487954,15,PIF,0.0888189882820276,0,0.0
616,2006-01-01,469820.0563040773,469820.0563040773,388917.0925245374,504437.8179154875,359021.30671483645,76779.75960028818,124793.38023803847,2.56935402964346,0,PIF,0.18124313930181696,0,0.0
617,2006-07-01,141737.28229829477,141737.28229829477,131800.60652914084,115604.44939217025,92862.4689937256,159027.61077301047,267905.15069378074,3.293174260521463,15,CHGOFF,0.0808001853245888,1,0.38516545614909137
618,2001-07-01,287843.7780241038,287843.7780241038,153121.61465870042,611827.0993587897,466236.7108441634,42647.91642744884,72764.97766878486,1.2343322806257602,15,PIF,0.1959920428594277,0,0.0
619,2003-04-01,424776.6745976805,424776.6745976805,335050.8645402174,542052.6172759694,415579.41954674374,51167.625715982176,85338.1112545514,3.5748646795843233,0,PIF,0.2760225696995502,0,0.0
620,2010-10-01,186440.93448556625,186440.93448556625,122231.65261151476,638392.338000847,549531.7287928041,17351.87346535868,22462.0931079943,4.780332614357592,0,PIF,0.04729800498704164,0,0.0
621,2011-10-01,247914.06911621,247914.06911621,125678.74521921556,545151.4089783344,118484.7521779353,125698.53793421855,110545.99521445538,3.702879576668207,60,PIF,0.01081192645141259,0,0.0
622,2004-01-01,493529.4956804036,493529.4956804036,424848.81574265513,439080.9375890438,310760.9637088525,140822.26916990185,238805.66451812355,2.858140449236734,0,PIF,0.4,0,0.0
623,2010-04-01,493271.0135243919,493271.0135243919,270840.2033794714,367116.06468114763,339561.27301120287,10638.834383961972,6080.042137193843,4.8435239544459545,0,PIF,0.1330020154520717,0,0.0
624,2015-01-01,457748.0648443317,457748.0648443317,426384.84633620386,265676.8558818165,161776.0892088549,107049.29515890761,68117.57977736462,3.754065655613654,0,PIF,0.02588703674730577,0,0.0
625,2005-10-01,409301.75517262594,409301.75517262594,226232.22906165553,490055.53598142235,158705.97979482735,81606.16231305705,82206.66588501511,1.227841742840266,0,PIF,0.010441936465721668,0,0.0
626,2008-04-01,171108.72532526258,171108.72532526258,179875.5546566636,101363.01094955573,96193.80600291495,160552.34854556585,127981.24115954227,3.6801861272525263,0,PIF,0.165481074234643,0,0.0
627,2009-01-01,194382.53333023435,194382.53333023435,111909.4184985063,349157.4790414471,101165.52842208286,17389.241739742247,21945.67415097988,1.2387834510117703,60,PIF,0.025981995256387554,0,0.0
628,2012-07-01,296277.2785421936,296277.2785421936,357504.93082716345,635855.2807229141,266071.19919885776,19227.48087543492,32060.337924589414,2.228919531159872,0,PIF,0.03279269064431996,0,0.0
629,2009-01-01,302349.81855290546,302349.81855290546,128071.88219839089,169147.9725428146,48655.37213905714,127839.72875791718,139018.5277082985,3.4627339216108695,0,PIF,0.07442408597826602,0,0.0
630,2018-04-01,277476.26871068013,277476.26871068013,241348.20599503006,131570.81870201344,68628.69355655591,122411.38237015514,143884.64394041902,1.8624640647474537,0,PIF,0.12821549897848308,0,0.0
631,2008-01-01,336501.62596233777,336501.62596233777,231544.84716414,614786.4563389196,298233.40652612457,167907.10436962196,166628.86461991866,1.1527567383771964,15,PIF,0.16851882440671942,0,0.0
632,2010-10-01,233745.36018484496,233745.36018484496,140847.6783016397,406175.2713367272,220550.2142460123,122530.70893989861,170390.81469016385,3.4718147551195475,0,PIF,0.32016835621581724,0,0.0
633,2009-04-01,387128.37079198984,387128.37079198984,319165.08232005645,737496.5299704925,658132.1094244528,190380.45743238524,102989.0293245574,2.143429131532044,0,PIF,0.05660391204647512,0,0.0
634,2004-07-01,200097.4669152599,200097.4669152599,231676.36544658558,848595.2692564856,452012.33917962265,69733.0820245402,32636.884311048037,3.131856897356793,0,PIF,0.007585267409278811,0,0.0
635,2017-01-01,198804.64862585865,198804.64862585865,243287.08636632835,864773.172060713,485744.00824568636,85605.06721691204,111104.57938446463,2.0445823156184844,15,PIF,0.0618851884714548,0,0.0
636,2005-10-01,107251.6828513226,107251.6828513226,72172.20529735417,428986.140193227,368647.3883860766,195758.18663555416,224892.87035171784,3.745715387715249,0,CHGOFF,0.4,1,0.49533038309888366
637,2007-04-01,134920.49451301366,134920.49451301366,72697.76099689634,296748.3239055265,238646.89985322658,30429.606240637844,29525.88468708592,4.582805564638816,0,PIF,0.094683785286061,0,0.0
638,2019-10-01,432734.3955146109,432734.3955146109,453560.34534274903,579063.2657688321,197910.86768783972,161221.92210729313,139874.47881375134,1.3462592111825677,0,PIF,0.0971477899847712,0,0.0
639,2023-07-01,250827.0523611987,250827.0523611987,231713.7432501696,595118.1992611538,95421.70684879198,12198.055785483655,5763.952443751378,4.145274741819034,0,PIF,0.009601741188860584,0,0.0
640,2016-10-01,152540.5039487752,152540.5039487752,88612.99573851531,590322.8475822352,385834.8205937918,102437.51738663693,138575.2841624683,1.6243802204813962,0,PIF,0.11879739123733782,0,0.0
641,2022-10-01,391703.49501007434,391703.49501007434,424710.8636957887,343858.46324948256,283985.77916851494,39146.44410004815,38757.11510340631,2.3176391487172445,0,PIF,0.02467199796694272,0,0.0
642,2021-04-01,299291.5066175867,299291.5066175867,259496.92726104107,132276.42386218847,78344.6922416578,123783.72370833236,126677.1998553988,2.429461183299827,0,PIF,0.057825535489951944,0,0.0
643,2012-01-01,59520.20514048207,59520.20514048207,58809.276737431224,252203.96783699113,80438.32088981621,161652.29424448733,266859.2917141153,1.8252399560730437,0,PIF,0.0442986944318709,0,0.0
644,2019-04-01,192362.65580152182,192362.65580152182,139156.13213632436,206623.93097823166,153538.95211557896,16278.037446630584,23319.379849212626,1.30093736345215,0,PIF,0.16885245049625136,0,0.0
645,2008-01-01,129650.63500460346,129650.63500460346,103096.60388848465,181598.28354231437,124509.49012043448,41116.8180524316,29078.652845717304,4.073945921051251,0,CHGOFF,0.3197715099878689,1,0.517191768535886
646,2011-07-01,345142.7874422783,345142.7874422783,194076.5120505967,839552.3232786899,505432.3520993265,75095.97242076146,99129.16890641209,4.174510157093103,0,PIF,0.08126760065094447,0,0.0
647,2013-04-01,173763.9682836138,173763.9682836138,187815.26662186356,91355.0696986537,76799.36953564284,58601.80351257805,34291.28166885391,4.987333161512095,0,PIF,0.011905970664178683,0,0.0
648,2024-01-01,79226.05064447463,79226.05064447463,42885.868664895155,573523.3461737838,445853.54070110404,82811.77906318847,55623.795433482665,4.738416995981309,15,CHGOFF,0.07091925929561596,1,0.5350990598968065
649,2021-01-01,74720.74513895117,74720.74513895117,82228.11289662108,856928.5125069121,586449.0305790801,190854.97696531584,267160.50243182754,2.7385696935392896,0,PIF,0.08660500211371507,0,0.0
650,2012-01-01,311777.2840814217,311777.2840814217,348631.56313697045,375243.56454518484,255843.66470304586,29229.164213645694,16843.20607658939,1.5335520581670932,0,CHGOFF,0.05466507848980177,1,0.24348298285435369
651,2016-04-01,59775.55506684033,59775.55506684033,64075.860362585845,512220.4331214192,348188.04109173856,90423.60064649669,71640.04460586519,1.0428000320781008,30,CHGOFF,0.0900196814276816,1,0.49214005236872493
652,2005-01-01,431956.4509112399,431956.4509112399,180333.3991014852,650542.6040496309,370895.02317790996,96847.36060544074,160503.61750852512,3.126070153988601,0,CHGOFF,0.20505633676037868,1,0.5505067911713067
653,2020-01-01,119928.70366577402,119928.70366577402,77452.34237069756,340079.14961975586,177227.9351635058,63264.98984754091,90699.32567188638,4.442265643331392,0,PIF,0.1089006514341845,0,0.0
654,2013-10-01,322954.85083794344,322954.85083794344,265308.6916137758,471674.6299199443,338511.62178805645,62916.24596063825,107035.84345555733,2.0716149583220815,0,PIF,0.06546718147149194,0,0.0
655,2013-04-01,250109.61260483557,250109.61260483557,234100.081506795,750024.3372728566,478812.22568968555,145802.91073237092,238324.5795472651,1.7957654719522766,0,PIF,0.051637136053339805,0,0.0
656,2019-01-01,249283.18455435612,249283.18455435612,305945.2248408543,691191.645529816,374615.12373678194,127390.3301036867,106703.56609015119,2.755813487083289,0,PIF,0.01928768479720524,0,0.0
657,2015-10-01,82308.71406202063,82308.71406202063,60747.56572874404,742928.5174241293,186719.54311446985,164438.08374929908,211356.94044502306,4.574131203808937,0,PIF,0.09450582325037324,0,0.0
658,2001-10-01,411238.512595497,411238.512595497,488354.3643272775,889618.9341746779,633002.1527887232,86963.91227082993,80891.56572966605,2.8066953270817785,0,PIF,0.10599421115295507,0,0.0
659,2007-01-01,451873.61813896365,451873.61813896365,247213.8926218263,383668.5294476668,255829.7366963042,125275.09512613788,172371.77409068024,3.8908516239908577,15,PIF,0.06563716701621318,0,0.0
660,2004-04-01,54957.50032290281,54957.50032290281,40347.182890089716,692614.8356073339,293529.2951751057,179781.74672969105,159617.3955095541,2.8501048406987732,0,PIF,0.0751314322569061,0,0.0
661,2018-04-01,130371.87906370297,130371.87906370297,58283.245218285454,574283.345023626,249846.86959626692,171752.40962611325,69017.73036312869,2.491835525771777,0,PIF,0.024374777751276645,0,0.0
662,2000-10-01,456756.88495796546,456756.88495796546,487926.14011067897,626615.909121381,217672.52319661167,184804.4445749922,98226.05738085997,2.76364821798457,0,PIF,0.015100811508991854,0,0.0
663,2005-01-01,297272.12576002616,297272.12576002616,159215.22921233292,686696.6019630063,631439.640632237,61105.25428036274,90400.16765813631,4.0736021306935175,0,PIF,0.07375206101743426,0,0.0
664,2014-10-01,117517.81021169455,117517.81021169455,74191.11056230182,694779.6798959781,582337.2940164089,197230.02506110285,102087.70916881709,4.017624223512039,0,PIF,0.08545986004940354,0,0.0
665,2017-04-01,141255.70367412147,141255.70367412147,155057.78816476578,806311.0224217521,482850.66659053974,165114.08393956916,204608.01170596326,2.7270327144616013,0,PIF,0.10453339470466039,0,0.0
666,2012-07-01,346993.8099067014,346993.8099067014,305786.57586206065,366443.7736935654,172713.20184667213,161013.48314784764,257764.86172120474,2.070469701714662,0,PIF,0.0473487225898381,0,0.0
667,2021-07-01,376167.5700110929,376167.5700110929,155197.50352351804,615854.7120117667,455400.0552631689,136839.93418214528,196713.11593335174,1.556508156334981,0,PIF,0.049572413306317654,0,0.0
668,2022-10-01,319742.06386097084,319742.06386097084,128540.04562556448,309838.15390942176,177283.98217190537,196820.91494069243,192651.12859197985,1.0054787775009268,0,PIF,0.039220849956818564,0,0.0
669,2003-04-01,478916.7709606366,478916.7709606366,411674.25511288596,567546.3381959195,528204.4954679679,93897.01332883128,64981.04322889671,1.4530303322931588,15,PIF,0.08890479247139241,0,0.0
670,2023-10-01,272328.6216477997,272328.6216477997,183674.75191001323,695963.6149409809,135085.2091613541,150892.46790485803,255242.5287261001,1.658621060767592,15,PIF,0.06662971585559851,0,0.0
671,2015-04-01,185122.36046413702,185122.36046413702,104090.65663685086,728620.890652545,129278.17526405722,142774.1447178191,170323.78007655716,3.7597511639243546,0,PIF,0.055125209797282686,0,0.0
672,2015-10-01,264754.8094891084,264754.8094891084,252108.67527097408,424502.0924510806,256776.56740401086,149096.89222494245,144264.37612529498,4.271663507715024,30,PIF,0.12710598205033521,0,0.0
673,2002-04-01,211849.83214997494,211849.83214997494,128294.73823123246,497150.583025115,155420.89471511298,152778.31469215878,262607.70851623267,3.9477826649248358,60,PIF,0.2681026119719678,0,0.0
674,2015-07-01,150987.15170360883,150987.15170360883,140868.96435594224,353756.87795954174,224084.93508230595,46243.61931303054,32417.925895635308,3.892931068809421,0,PIF,0.09817127716063381,0,0.0
675,2018-01-01,70683.46220306303,70683.46220306303,52400.432316081446,218609.80416249702,169452.85881538558,76319.77924345643,77784.70851404271,4.977282458896475,0,PIF,0.09883580732425064,0,0.0
676,2014-07-01,208495.6221043059,208495.6221043059,118440.4407875424,293624.2722578764,76485.54333437537,84528.25920692194,46668.38941501858,4.850390957283962,0,PIF,0.05343373717603504,0,0.0
677,2002-01-01,370134.206469384,370134.206469384,194059.24139239403,827952.344017856,416034.94121169014,152119.96465619278,87443.47908648854,2.0753887805169464,0,PIF,0.04196891406571876,0,0.0
678,2013-01-01,58297.01129383722,58297.01129383722,35746.24324755384,333355.02477563906,233659.7598486874,146087.1153866678,139956.53429417193,1.5804029981934269,0,PIF,0.11994112615519933,0,0.0
679,2023-04-01,247630.3309426706,247630.3309426706,105700.73367904394,879302.6535074003,718470.1583108294,168339.57899478666,232228.57327013847,1.6131929517427528,90,DELQ,0.08342737950936342,0,0.0
680,2018-01-01,339804.2306524408,339804.2306524408,230154.25301118358,278012.029876613,152093.50687210637,159818.63999916386,139753.6529618094,4.582426682845131,0,PIF,0.02253829511464768,0,0.0
681,2003-04-01,324681.8491284382,324681.8491284382,393436.2246258386,672918.2917344567,211917.35938875325,123246.43708398804,168285.26523472148,1.4093873918231368,30,CHGOFF,0.043123508104887014,1,0.3753740429784097
682,2023-10-01,399491.7961499222,399491.7961499222,458706.8324879947,550600.7007289053,340623.2895988722,36590.21243261408,55883.01141917139,2.3605766755256816,0,PIF,0.10335702873562808,0,0.0
683,2023-10-01,414733.8720469089,414733.8720469089,304747.85141506995,651433.4406103349,334585.11040807056,130736.49925414937,212918.64984000716,3.1213861136842898,0,PIF,0.05023558902652785,0,0.0
684,2004-01-01,370267.6194137245,370267.6194137245,339998.33658309747,608045.5162195285,466699.4632296673,178541.26389112102,82594.49304052204,3.45380201473275,15,PIF,0.09259679793573512,0,0.0
685,2020-01-01,96258.96326513725,96258.96326513725,87655.7705934547,659533.8385500232,392067.047166731,132203.12904404892,196086.89577664196,3.382930551259499,0,PIF,0.068326166817703,0,0.0
686,2010-01-01,263760.09980196226,263760.09980196226,302233.1463634144,822548.5797170764,307253.37837430753,180169.02142977092,109182.24161298989,4.145630888559699,0,PIF,0.005716488657550386,0,0.0
687,2014-10-01,321532.6808694239,321532.6808694239,196990.563171062,542044.9867712348,408438.66816815286,199820.07344601088,275265.5812027185,3.286773054171068,0,PIF,0.041995801316865235,0,0.0
688,2011-01-01,160504.71746425322,160504.71746425322,107016.31811949705,135636.0019812761,76525.50819791792,78248.42427447125,72014.17292301952,4.404186157325709,0,PIF,0.022619246072887688,0,0.0
689,2019-07-01,69148.31794104943,69148.31794104943,46440.48678677692,302076.85624645767,88217.69191667627,147425.04192609168,205055.05599317703,1.3385208962887392,0,CHGOFF,0.0836447417130744,1,0.42591815956302814
690,2024-10-01,150615.6443942211,150615.6443942211,65786.3516189498,660739.5639351864,396746.26359572896,112592.14019409602,78741.75711799588,4.435861814240576,0,PIF,0.037274256081318055,0,0.0
691,2019-10-01,254702.48077968747,254702.48077968747,174017.59381778975,485141.19494005217,440826.4808564067,96444.64213455145,125666.11554413957,3.360012643108014,0,PIF,0.21264504542479234,0,0.0
692,2023-04-01,236268.6435745704,236268.6435745704,281188.6048827173,529812.6257481433,378505.03203456884,55574.74495156762,31995.47670744173,1.891730263401402,0,PIF,0.09967080794247979,0,0.0
693,2023-07-01,129500.14159722274,129500.14159722274,158092.33318477147,569195.973411839,221441.5321588189,56723.773239226895,36169.5604308051,4.910972754791466,0,PIF,0.02116015916549492,0,0.0
694,2002-04-01,420986.9942075718,420986.9942075718,209934.34688963759,393756.00384734734,282991.8651735746,45144.734484394496,56893.50244101129,4.75893709491532,0,PIF,0.07493181251331149,0,0.0
695,2006-04-01,466559.00093152607,466559.00093152607,378963.80236369296,714594.3305720412,268748.24368663505,129981.86623479889,113276.60826506678,4.382903286694846,0,PIF,0.053391216797547686,0,0.0
696,2018-01-01,140606.74357372185,140606.74357372185,104500.90192537704,673298.6047951698,393308.1004428308,36990.08836218958,51241.973701467636,4.646384542453886,0,CHGOFF,0.27042976969260557,1,0.4224312289932341
697,2014-10-01,468307.8120052497,468307.8120052497,393576.7859919109,665725.5179983533,380313.41779831867,91963.42926523964,124998.82748838906,2.528566884181226,0,PIF,0.020945811844995894,0,0.0
698,2001-04-01,58037.43162883137,58037.43162883137,52190.01945719257,666554.3427086546,231902.7231544371,109433.31546171688,139011.7821649205,1.9112194897983579,60,PIF,0.0847853211953936,0,0.0
699,2002-04-01,466233.11271812546,466233.11271812546,194994.0193558451,810093.5613564833,346967.0903151592,93264.55066590426,132692.7697163849,1.7316154466369276,120,DELQ,0.007763034164109247,0,0.0
700,2013-01-01,478367.9555364086,478367.9555364086,553958.7141985546,568222.079143485,513527.95600669103,172436.60756004415,260639.54235539082,4.49503987404367,0,PIF,0.1483390977640557,0,0.0
701,2015-04-01,55423.33835716634,55423.33835716634,70736.67737919897,872999.2035875059,305967.73870682035,94202.17836083345,157882.15340901125,4.306525395604346,0,PIF,0.17538954833634188,0,0.0
702,2004-01-01,393358.6835495366,393358.6835495366,388663.6844270314,177738.00120032308,140559.05669394878,25738.097663217493,13196.493060978111,4.92375353333975,0,PIF,0.33013847327610346,0,0.0
703,2004-04-01,486590.70765642956,486590.70765642956,483869.2129541572,598206.3608069688,409111.2149040039,198517.912822803,238254.96961476732,4.3930084058163885,0,PIF,0.08117303804899215,0,0.0
704,2003-01-01,457655.99846800027,457655.99846800027,400532.2334930553,667879.7676673523,384767.7421774396,170546.8823014404,247000.92923948137,3.529463655705961,0,CHGOFF,0.025414573432330365,1,0.46074591851889624
705,2014-01-01,486819.5725382959,486819.5725382959,341185.5844768601,471320.7369825748,122548.99824529293,135408.26222713996,95289.23680462543,1.5691270034862002,15,PIF,0.014144514959051509,0,0.0
706,2000-01-01,297645.5775639377,297645.5775639377,158966.56249549417,316330.8768946879,99219.26800669506,153701.48795363543,118207.1418856867,1.6593901534169215,0,PIF,0.02716604464238939,0,0.0
707,2014-04-01,85170.26294842473,85170.26294842473,78838.45080773257,531030.7112231012,155688.69848205135,34356.232953420375,26583.138067310938,2.894798107185503,30,PIF,0.01597780293412189,0,0.0
708,2011-10-01,432405.13901226624,432405.13901226624,190451.66005353103,379093.09783837624,234823.68741826375,155523.8108796032,186825.49109391132,4.071182124577462,0,PIF,0.0395559021735079,0,0.0
709,2011-07-01,326222.7151140552,326222.7151140552,372563.40567148,825481.7382756094,766630.3033296923,49472.29892529808,45150.339319210456,1.6931015607110087,0,PIF,0.08758880231244484,0,0.0
710,2016-10-01,326631.53488473006,326631.53488473006,254387.34495801665,372569.778277269,317351.7368441461,102905.46461905539,137124.89004515312,4.662070031715411,0,PIF,0.20058195145273042,0,0.0
711,2013-01-01,237764.1244364088,237764.1244364088,183857.95724232012,224079.73401574584,38138.70827056701,43816.72997161388,54960.88229649919,3.7351629219474236,0,PIF,0.04877745438110545,0,0.0
712,2018-01-01,307328.8894344991,307328.8894344991,213425.70670545826,552639.0949356713,203913.49144248472,153219.14322311644,202242.61418699537,2.249236361785678,0,PIF,0.02304396001365424,0,0.0
713,2019-01-01,119110.90058875154,119110.90058875154,151558.91344038796,404713.92493190285,111622.51548476124,56727.437297364915,42729.63942013827,4.5430383686422005,0,PIF,0.02280934036128336,0,0.0
714,2023-01-01,382896.51195476763,382896.51195476763,213436.18676980564,158636.47873668963,147617.94958658,58109.59951342162,85672.14046336143,3.394521472723763,0,PIF,0.11562203801628242,0,0.0
715,2019-10-01,83757.78830819405,83757.78830819405,44909.002955722906,543170.7278182849,183856.87525908835,30752.24637465682,40889.71735214046,3.932633928100506,60,PIF,0.0315489338774032,0,0.0
716,2012-10-01,378401.3451697064,378401.3451697064,207734.14663522324,521034.05715587514,162067.92902116865,146915.22682313563,85638.27519300043,2.541768825022231,0,PIF,0.012960766379513291,0,0.0
717,2012-04-01,432040.2901811843,432040.2901811843,428875.4803772898,222021.61103921998,143581.42800434848,66210.47984836678,45039.14879421553,2.57420215725331,60,CHGOFF,0.12627774606277065,1,0.3270631243466081
718,2005-10-01,262610.90490401967,262610.90490401967,339478.6364610846,570063.2985470712,339158.7415342759,108473.2025083738,89094.59557191847,1.0504702819258815,0,PIF,0.07853958766910812,0,0.0
719,2014-10-01,279423.6647256722,279423.6647256722,170987.0674492733,545234.358563141,180298.74489646734,73126.27589973746,125079.43173804483,3.1516080910200373,0,PIF,0.023242466223092374,0,0.0
720,2003-04-01,190496.4228149352,190496.4228149352,231463.75624827042,714362.3508941046,490261.0891042215,157193.23917622434,134697.28470102555,4.043187223335467,0,CHGOFF,0.18033467800772174,1,0.3620507809963607
721,2023-04-01,486256.3626765144,486256.3626765144,316433.71226641623,376487.34247096017,85690.69111532916,53031.89473386024,22688.673480582176,4.875298054346415,0,PIF,0.01978483388418824,0,0.0
722,2021-01-01,379906.0135517954,379906.0135517954,373489.3736725147,283982.8094041842,46997.806840217956,188758.5550088144,112929.71943308446,4.56890734683295,0,PIF,0.008446696780163259,0,0.0
723,2002-10-01,216044.84898515523,216044.84898515523,94292.57055311344,860000.307316036,185701.44236528143,71054.59522904445,31622.17636182197,1.3479643654110198,0,PIF,0.017363704444281564,0,0.0
724,2019-07-01,128663.32380485228,128663.32380485228,108860.56856539332,540198.3686818862,238710.73166705586,29731.808045242622,28660.71793003649,4.922080481427233,0,PIF,0.03234096628687992,0,0.0
725,2002-10-01,148810.8164909411,148810.8164909411,147190.7086155572,102254.76628502784,95098.2683274946,55657.99423483716,84378.34084756854,1.5979227560034022,15,CHGOFF,0.32432521906124245,1,0.4920333438751433
726,2018-01-01,258765.02874952252,258765.02874952252,228408.7338145649,752983.5809716295,442601.9410173059,24048.776522763288,24784.911804443247,1.164457193568332,0,PIF,0.08852028578231141,0,0.0
727,2002-01-01,474155.78014145204,474155.78014145204,291156.2322740622,241341.60995353144,181918.69171359585,99060.35888856072,155979.6276926335,3.9957193418729013,0,PIF,0.1367270644082701,0,0.0
728,2012-01-01,380365.85559241317,380365.85559241317,435765.0977622313,724549.7804695916,295034.20843146474,57547.7319374591,26848.37927775553,4.623545801316605,0,PIF,0.014136344602985558,0,0.0
729,2016-04-01,146859.68668061742,146859.68668061742,186970.42434233474,658233.1902678912,477529.25690611586,178348.7484445265,188623.77828820643,4.799131624100759,0,PIF,0.03121013770644828,0,0.0
730,2018-01-01,436802.51003850414,436802.51003850414,355241.21049375937,874427.2538957889,807048.2255562693,108254.4378418278,162587.93786535616,4.2999044310648475,0,CHGOFF,0.3976995573713228,1,0.3720452862894648
731,2010-04-01,220190.2353543565,220190.2353543565,214096.9855432947,871775.0273075115,380275.86201228405,54340.0052585644,73066.17450096604,1.8196248628455218,0,PIF,0.1739875087810472,0,0.0
732,2023-01-01,433274.9822386334,433274.9822386334,481529.65821870073,305016.71221772314,289536.3661070379,95741.36268193887,152607.49575087422,1.6160116579776442,120,DELQ,0.08257130493754086,0,0.0
733,2019-04-01,158764.81909150892,158764.81909150892,98011.89795658138,708488.6566032032,468118.2653453139,47238.91170668062,37005.480765655004,1.2358739102858114,15,PIF,0.08441337394617804,0,0.0
734,2005-01-01,328397.2753713429,328397.2753713429,386853.7452557541,339821.17033953767,254482.94346284264,43958.581425734505,48406.79928537481,3.3278763195764927,0,CHGOFF,0.29065431431076477,1,0.41153177317744744
735,2016-10-01,467001.7196365769,467001.7196365769,304569.5620157758,595942.3098402673,209613.04790420717,67124.72932535436,90459.29963043556,2.9488847046521642,15,PIF,0.06237788962090601,0,0.0
736,2018-04-01,166052.30411650735,166052.30411650735,182366.56492204295,570151.7896627664,378850.25081902236,30577.278306099885,19443.661316189697,1.437134433745486,0,PIF,0.13638677642400207,0,0.0
737,2008-04-01,361816.9657636347,361816.9657636347,181230.25003231832,124725.68280935503,69697.33532819945,45843.03201306922,70695.88747761042,2.8593084746862516,0,CHGOFF,0.4,1,0.7079150549640485
